Brand,2G,3G,4G,5G,Announced,Status,Weight,Length,Width,Diameter,Display Type,Display Size,PPI,Body Ratio,OS,Battery Capacity,Price,CPU,Ratio,Pixel,WLAN,Colors,Sensors,Bluetooth,GPU,LoudSpeaker,3.5mm Jack,Chipset,Network,Card Slot,RAM,Storage
LG,True,True,True,False,2017.0,Available,146.0,149.0,71.9,8.0,IPS LCD,5.2,564.0,16:9,Android,3000.0,220.00000000000003,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),16:9,564.0,Wifi,Titan,,4.2,Adreno 530,True,True,Qualcomm MSM8996 Snapdragon 820 (14 nm),GSM / HSPA / LTE,True,4GB,32GB
LG,True,True,True,False,2017.0,Available,149.0,142.5,69.3,8.1,IPS LCD,5.5,442.0,18:9,Android,3000.0,121.00000000000001,Octa-core 1.4 GHz Cortex-A53,18:9,442.0,Wifi,"Astro Black, Ice Platinum, Mystic White, Terra Gold",,4.2,Adreno 505,True,True,Qualcomm MSM8940 Snapdragon 435 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
LG,True,True,True,False,2017.0,Available,290.0,216.2,127.0,6.9,IPS LCD,8.0,283.0,16:10,Android,3000.0,330.0,Octa-core 1.4 GHz Cortex-A53,16:10,283.0,Wifi,Dark Brown,,4.2,Adreno 505,True,True,Qualcomm MSM8940 Snapdragon 435 (28 nm),GSM / HSPA / LTE,True,2GB,32GB
LG,True,True,True,False,2017.0,Available,166.5,154.0,75.8,9.3,IPS LCD,5.2,423.0,16:9,Android,4100.0,220.00000000000003,Octa-core 1.4 GHz Cortex-A53,16:9,423.0,Wifi,"Black, Chocolate Brown",,4.2,Adreno 505,True,True,Qualcomm MSM8940 Snapdragon 435 (28 nm),GSM / HSPA / LTE,True,2GB,32GB
LG,True,True,True,False,2017.0,Discontinued,163.0,148.9,71.9,7.9,IPS LCD,5.7,564.0,18:9,Android,3300.0,264.0,Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo),18:9,564.0,Wifi,"Astro Black, Ice Platinum, Terra Gold, Marine Blue, Mystic White, Raspberry Rose, Moroccan Blue, Lavender Violet",,4.2,Adreno 530,True,True,Qualcomm MSM8996 Snapdragon 821 (14 nm),GSM / HSPA / LTE,True,4GB,32GB
LG,True,True,True,False,2017.0,Available,164.0,154.7,78.1,8.4,IPS LCD,5.5,267.0,16:9,Android,4500.0,198.00000000000003,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)Quad-core 1.4 GHz Cortex-A53,16:9,267.0,Wifi,"Black Titan, Shiny Titan, Shiny Gold, Shiny Blue",,4.2,Mali-T860MP2Adreno 308,True,True,Mediatek MT6750Qualcomm MSM8917 Snapdragon 425 (28 nm) - M320G,GSM / HSPA / LTE,True,5GB,16GB
LG,True,True,True,False,2017.0,Available,,45.4,51.2,14.2,P-OLED,1.38,348.0,,Android,430.0,275.0,Quad-core 1.1 GHz Cortex-A7,,348.0,Wifi,"Titanium, dark blue",MP3 playerPhoto viewerVoice dial/commands,4.2,Adreno 304,True,True,Qualcomm MSM8909W Snapdragon Wear 2100,GSM / HSPA / LTE,True,,4GB
LG,True,False,False,False,2017.0,Available,46.0,42.3,45.7,10.8,P-OLED,1.2,299.0,,Android,240.0,165.0,Quad-core 1.1 GHz Cortex-A7,,299.0,Wifi,"Silver, Titanium, Rose Gold",MP3 playerPhoto viewerVoice dial/commands,4.2,Adreno 304,False,True,Qualcomm MSM8909W Snapdragon Wear 2100,No cellular connectivity,True,,4GB
LG,True,True,True,False,2017.0,Available,150.0,155.7,79.8,7.4,IPS LCD,5.7,386.0,16:9,Android,3080.0,187.00000000000003,Octa-core 1.4 GHz Cortex-A53,16:9,386.0,Wifi,Titan,,4.2,Adreno 505,True,True,Qualcomm MSM8940 Snapdragon 435 (28 nm),GSM / HSPA / LTE,True,2GB,32GB
LG,True,True,True,False,2016.0,Discontinued,149.0,155.6,79.8,7.4,IPS LCD,5.7,258.0,16:9,Android,3200.0,187.00000000000003,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53) - M400DKOcta-core 1.4 GHz Cortex-A53 - LS777,16:9,258.0,Wifi,"Titan, Pink gold",,4.1,Mali-T860MP2 - M400DKAdreno 505 - LS777,True,True,Mediatek MT6750 - M400DKQualcomm MSM8940 Snapdragon 435 (28 nm) - LS777,GSM / CDMA / HSPA / LTE,True,2GB,16GB
LG,True,True,True,False,2017.0,Available,141.8,149.9,76.2,7.6,IPS LCD,5.3,277.0,16:9,Android,2800.0,99.00000000000001,Quad-core 1.4 GHz Cortex-A53,16:9,277.0,Wifi,Black,,4.2,Adreno 308,True,True,Qualcomm MSM8917 Snapdragon 425 (28 nm),GSM / HSPA / LTE,True,5GB,16GB
LG,True,True,True,False,2016.0,Available,140.0,148.6,75.2,7.9,IPS LCD,5.3,277.0,16:9,Android,2700.0,176.0,Quad-core 1.4 GHz Cortex-A53,16:9,277.0,Wifi,Black,,4.2,Adreno 308,True,True,Qualcomm MSM8917 Snapdragon 425 (28 nm),GSM / CDMA / HSPA / EVDO / LTE,True,2GB,16GB
LG,True,True,True,False,2016.0,Discontinued,144.0,148.7,75.3,7.9,IPS LCD,5.3,277.0,16:9,Android,2800.0,143.0,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:9,277.0,Wifi,"Black, Gold, Titan",,4.2,Mali-T860MP2,True,True,Mediatek MT6750 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
LG,True,True,True,False,2016.0,Discontinued,144.0,144.5,72.1,8.0,IPS LCD,5.0,293.0,16:9,Android,2500.0,132.0,Quad-core 1.4 GHz Cortex-A53,16:9,293.0,Wifi,"Silver, Titan, Gold, Dark Blue",,4.2,Adreno 308Mali-T720MP2,True,True,Qualcomm MSM8917 Snapdragon 425 (28 nm)Mediatek MT6737 (28 nm),GSM / HSPA / LTE,True,5GB,16GB
LG,True,True,True,False,2017.0,Available,143.0,145.8,74.1,8.1,IPS LCD,5.0,196.0,16:9,Android,2500.0,110.00000000000001,Quad-core 1.1 GHz Cortex-A53,16:9,196.0,Wifi,"Titan, Brown",,4.2,Mali-T720MP2,True,True,Mediatek MT6737M (28 nm),GSM / HSPA / LTE,True,1GB,8GB
LG,True,True,True,False,2016.0,Discontinued,138.0,144.7,72.6,7.9,IPS LCD,5.0,195.0,16:9,Android,2500.0,110.00000000000001,Quad-core 1.1 GHz Cortex-A7,16:9,195.0,Wifi,"Black, Titan",,4.1,Adreno 304,True,True,Qualcomm MSM8909 Snapdragon 210 (28 nm),GSM / HSPA / LTE,True,1GB,8GB
LG,True,True,True,False,2016.0,Discontinued,132.0,133.9,69.8,9.5,IPS LCD,4.5,218.0,16:9,Android,2100.0,99.00000000000001,Quad-core 1.1 GHz Cortex-A7,16:9,218.0,Wifi,Black,,4.1,Adreno 304,True,True,Qualcomm MSM8909 Snapdragon 210 (28 nm),GSM / HSPA / LTE,True,1GB,8GB
LG,True,True,True,False,2016.0,Discontinued,510.0,256.2,167.9,6.7,IPS LCD,10.1,224.0,16:10,Android,6000.0,275.0,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:10,224.0,Wifi,Black,,4.2,Adreno 405,True,True,Qualcomm MSM8952 Snapdragon 617 (28 nm),GSM / HSPA / LTE,True,2GB,32GB
LG,True,True,True,False,2016.0,Discontinued,135.0,147.6,73.2,7.7,IPS LCD,5.2,424.0,16:9,Android,3000.0,,Octa-core 1.14 GHz,16:9,424.0,Wifi,"White, black, pink",,4.0,No,True,True,,GSM / HSPA / LTE,True,2GB,32GB
LG,True,True,True,False,2016.0,Discontinued,174.0,159.7,78.1,7.6,IPS LCD,5.7,513.0,16:9,Android,3200.0,209.00000000000003,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),16:9,513.0,Wifi,"Titan, Silver, Pink",,4.2,Adreno 530,True,True,Qualcomm MSM8996 Snapdragon 820 (14 nm),GSM / HSPA / LTE,True,4GB,32GB
LG,True,True,True,False,2016.0,Discontinued,122.0,144.8,71.4,6.9,IPS LCD,5.0,294.0,16:9,Android,2100.0,198.00000000000003,Quad-core 1.3 GHz,16:9,294.0,Wifi,"Gold, Titanium",,4.1,No,True,True,,GSM / HSPA / LTE,True,5GB,16GB
LG,True,True,True,False,2016.0,Discontinued,133.0,151.6,76.9,7.2,IPS LCD,5.5,267.0,16:9,Android,2800.0,176.0,Quad-core 1.3 GHz,16:9,267.0,Wifi,"White, Indigo Black",,4.2,No,True,True,,GSM / HSPA / LTE,True,2GB,16GB
LG,True,True,True,False,2016.0,Discontinued,133.0,151.6,76.9,7.2,IPS LCD,5.5,267.0,16:9,Android,2800.0,220.00000000000003,Quad-core 1.3 GHz Cortex-A53,16:9,267.0,Wifi,Dark Blue,,4.2,Mali-T720MP2,True,True,Mediatek MT6735 (28 nm),GSM / HSPA / LTE,True,5GB,16GB
LG,True,True,True,False,2016.0,Discontinued,150.0,149.1,76.5,8.9,IPS LCD,5.5,538.0,16:9,Android,3000.0,264.0,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57),16:9,538.0,Wifi,"Titan, White",,4.2,Adreno 418,True,True,Qualcomm MSM8992 Snapdragon 808 (20 nm),GSM / HSPA / LTE,True,3GB,32GB
LG,True,True,True,False,2016.0,Discontinued,,210.7,124.1,7.9,IPS LCD,8.0,283.0,16:10,Android,4800.0,330.0,Octa-core (4x1.6 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:10,283.0,Wifi,Dark Blue,,4.2,Adreno 405,True,True,Qualcomm MSM8952 Snapdragon 617 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
LG,True,True,True,False,2016.0,Discontinued,309.0,210.8,121.9,7.9,IPS LCD,8.0,283.0,16:10,Android,4800.0,242.00000000000003,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:10,283.0,Wifi,White/Gold,,4.2,Adreno 405,True,True,Qualcomm MSM8939 Snapdragon 615 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
LG,True,True,True,False,2016.0,Discontinued,139.0,148.9,74.9,7.9,IPS LCD,5.3,277.0,16:9,Android,4100.0,143.0,"Quad-core 1.3 GHz Cortex-A53Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53) - LS755Quad-core 1.3 GHz Cortex-A7 - US610, K450",16:9,277.0,Wifi,"Indigo, White, Gold",,4.1,"Mali-T720Mali-T860MP2 - LS755Adreno 304 - US610, K450",True,True,"Mediatek MT6735 (28 nm)Mediatek MT6755M (28 nm) - LS755Qualcomm MSM8909 Snapdragon 210 (28 nm) - US610, K450",GSM / CDMA / HSPA / EVDO / LTE,True,2GB,16GB
LG,True,True,True,False,2016.0,Discontinued,121.0,144.8,71.4,6.9,IPS LCD,5.0,294.0,16:9,Android,2100.0,77.0,Quad-core 1.3 GHz Cortex-A7,16:9,294.0,Wifi,"Black, White, Titan",,4.1,Adreno 304,True,True,Qualcomm MSM8909 Snapdragon 210 (28 nm),GSM / HSPA / LTE,True,5GB,16GB
LG,True,True,True,False,2016.0,Discontinued,146.0,155.0,79.6,7.4,IPS LCD,5.7,386.0,16:9,Android,2900.0,198.00000000000003,Octa-core 1.2 GHz Cortex-A53 or Octa-core 1.4 GHz Cortex-A53,16:9,386.0,Wifi,"Titan, Gold, Brown",,4.1,Adreno 505,True,True,Qualcomm MSM8937 Snapdragon 430 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
LG,True,True,True,False,2016.0,Discontinued,144.6,155.0,79.5,7.4,IPS LCD,5.7,258.0,16:9,Android,3000.0,165.0,Quad-core 1.2 GHz Cortex-A53,16:9,258.0,Wifi,Black,,4.1,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / CDMA / HSPA / EVDO / LTE,True,2GB,16GB
LG,True,True,True,False,2016.0,Discontinued,128.0,145.0,71.6,8.9,IPS LCD,5.0,196.0,16:9,Android,1900.0,132.0,Quad-core 1.3 GHz Cortex-A7,16:9,196.0,Wifi,"Gold, Silver, Titan",,4.0,Mali-400MP2,True,True,Mediatek MT6582 (28 nm),GSM / HSPA / LTE,True,1GB,8GB
LG,True,True,True,False,2016.0,Discontinued,127.0,133.8,67.7,9.4,IPS LCD,4.5,218.0,16:9,Android,1940.0,110.00000000000001,Quad-core 1.1 GHz Cortex-A53Quad-core 1.1 GHz Cortex-A7,16:9,218.0,Wifi,Black/Dark BLue,,4.1,Mali-T720MP2Adreno 304,True,True,Mediatek MT6737M - K100Qualcomm MSM8909 Snapdragon 210 (28 nm) - LS450,GSM / CDMA / HSPA / EVDO / LTE,True,1GB,8GB
LG,True,True,True,False,2016.0,Discontinued,156.0,149.4,73.9,7.3,IPS LCD,5.3,554.0,16:9,Android,2800.0,385.00000000000006,Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex-A53),16:9,554.0,Wifi,"Silver, Titan, Gold",,4.2,Adreno 510,True,True,Qualcomm MSM8976 Snapdragon 652 (28 nm),GSM / HSPA / LTE,True,3GB,32GB
LG,True,True,True,False,2016.0,Discontinued,159.0,149.4,73.9,7.7,IPS LCD,5.3,554.0,16:9,Android,2800.0,330.0,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),16:9,554.0,Wifi,"Silver, Titan, Gold, Pink",,4.2,Adreno 530,True,True,Qualcomm MSM8996 Snapdragon 820 (14 nm),GSM / CDMA / HSPA / LTE,True,4GB,32GB
LG,True,True,True,False,2016.0,Discontinued,118.0,147.5,73.6,6.9,IPS LCD,5.2,424.0,16:9,Android,2520.0,231.00000000000003,Octa-core 1.14 GHz Cortex-A53,16:9,424.0,Wifi,"Titan Silver, White, Gold, Pink Gold",,4.2,Mali-T720MP3,True,True,Mediatek MT6753 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
LG,True,True,True,False,2016.0,Discontinued,120.0,142.6,71.8,7.1,IPS LCD,4.93,,,Android,2300.0,143.0,Quad-core 1.2 GHz Cortex-A53,,,Wifi,"Black, White, Pink Gold",,4.1,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
LG,True,True,True,False,2016.0,Discontinued,157.0,144.6,71.5,8.7,IPS LCD,5.0,294.0,16:9,Android,2125.0,132.0,Quad-core 1.3 GHz Cortex-A53,16:9,294.0,Wifi,"Black, White",,4.2,Mali-T720MP2,True,True,Mediatek MT6735 (28 nm),GSM / HSPA / LTE,True,5GB,8GB
LG,True,True,True,False,2016.0,Discontinued,142.0,155.0,79.6,7.4,IPS LCD,5.7,258.0,16:9,Android,3000.0,187.00000000000003,Quad-core 1.2 GHz Cortex-A53,16:9,258.0,Wifi,"Titan, White, Brown",,4.1,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / HSPA / LTE,True,5GB,16GB
LG,True,True,True,False,2016.0,Discontinued,142.0,146.0,74.8,8.8,IPS LCD,5.3,277.0,16:9,Android,2300.0,187.00000000000003,"Quad-core 1.2 GHz Cortex-A53 - K420NOcta-core 1.14 GHz Cortex-A53 - K430DS, K430DSF, K430DSY",16:9,277.0,Wifi,"White, Indigo, Gold",,4.1,"Adreno 306 - K420NMali-T720MP3 - K430DS, K430DSF, K430DSY",True,True,"Qualcomm MSM8916 Snapdragon 410 (28 nm) - K420NMediatek MT6753 - K430DS, K430DSF, K430DSY",GSM / HSPA / LTE,True,1GB,16GB
LG,True,True,True,False,2016.0,Discontinued,161.0,143.6,72.5,9.1,IPS LCD,5.0,196.0,16:9,Android,2125.0,121.00000000000001,Quad-core 1.3 GHz Cortex-A7 (3G model)Quad-core 1.1 GHz Cortex-A7 (LTE model),16:9,196.0,Wifi,"White, Black, Gold; Titan (LTE model)",,4.1,Mali-400MP2Adreno 304,True,True,Mediatek MT6580M (3G model)Qualcomm MSM8909 Snapdragon 210 (28 nm) (LTE model),GSM / CDMA / HSPA / LTE,True,1GB,8GB
LG,True,True,True,False,2016.0,Discontinued,120.0,131.9,66.7,8.9,IPS LCD,4.5,218.0,16:9,Android,1940.0,110.00000000000001,"Quad-core 1.0 GHz Cortex-A53 - K120E, K130EQuad-core 1.1 GHz Cortex-A7 - K121",16:9,218.0,Wifi,"White, Indigo",,4.1,"Mali-T720MP2 - K120E, K130EAdreno 304 - K121",True,True,"Mediatek MT6735M - K120E, K130EQualcomm MSM8909 Snapdragon 210 (28 nm) - K121",GSM / HSPA / LTE,True,1GB,8GB
LG,True,True,True,False,2015.0,Discontinued,366.0,216.8,126.5,8.8,IPS LCD,8.3,273.0,16:10,Android,4800.0,,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:10,273.0,Wifi,"Brown Gold, Black",,4.1,Adreno 405,True,True,Qualcomm MSM8939 Snapdragon 615 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
LG,True,True,False,False,2015.0,Discontinued,158.0,152.5,76.4,9.3,IPS LCD,5.5,267.0,16:9,Android,3000.0,209.00000000000003,Octa-core 1.4 GHz Cortex-A7,16:9,267.0,Wifi,"Silver, Gold, Titan Black",,4.0,Mali-450MP4,True,True,Mediatek MT6592M (28 nm),GSM / HSPA,True,1GB,16GB
LG,True,True,True,False,2015.0,Discontinued,169.8,154.4,79.8,9.7,IPS LCD,5.7,386.0,16:9,Android,3000.0,209.00000000000003,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:9,386.0,Wifi,Metallic Black,,4.1,Adreno 405,True,True,Qualcomm MSM8952 Snapdragon 617 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
LG,True,False,False,False,2015.0,Discontinued,62.0,46.4,53.6,9.7,P-OLED,1.3,245.0,,Android,410.0,297.0,Quad-core 1.2 GHz Cortex-A7,,245.0,Wifi,Black,MP3 playerPhoto viewerVoice dial/commands,4.0,Adreno 305,False,True,Qualcomm Snapdragon 400 (28 nm),No cellular connectivity,True,,4GB
LG,True,False,False,False,2015.0,Discontinued,66.5,45.5,52.2,10.9,P-OLED,1.3,245.0,,Android,410.0,264.0,Quad-core 1.2 GHz Cortex-A7,,245.0,Wifi,"Silver, Gold",MP3 playerPhoto viewerVoice dial/commands,4.1,Adreno 305,False,True,Qualcomm Snapdragon 400 (28 nm),No cellular connectivity,True,,4GB
LG,True,True,True,False,2015.0,Discontinued,92.7,44.5,44.5,14.2,P-OLED,1.38,348.0,,Android,570.0,297.0,Quad-core 1.2 GHz Cortex-A7,,348.0,Wifi,"Space Black, Opal Blue, Opal Blue, Signature Brown",,4.1,Adreno 305,True,True,Qualcomm Snapdragon 400 (28 nm),GSM / HSPA / LTE,True,,4GB
LG,True,True,True,False,2015.0,Discontinued,192.0,159.6,79.3,8.6,IPS LCD,5.7,515.0,16:9,Android,3000.0,275.0,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57),16:9,515.0,Wifi,"Space Black, Luxe White, Modern Beige, Ocean Blue, Opal Blue",,4.1,Adreno 418,True,True,Qualcomm MSM8992 Snapdragon 808 (20 nm),GSM / HSPA / LTE,True,4GB,32GB
LG,True,True,True,False,2015.0,Discontinued,136.0,147.0,72.6,7.9,IPS LCD,5.2,423.0,16:9,Android,2700.0,297.0,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57),16:9,423.0,Wifi,"Carbon, Quartz, Ice",,4.2,Adreno 418,True,True,Qualcomm MSM8992 Snapdragon 808 (20 nm),GSM / CDMA / HSPA / LTE,True,2GB,16GB
LG,True,True,True,False,2015.0,Discontinued,150.0,142.0,71.8,7.4,IPS LCD,5.0,294.0,16:9,Android,2050.0,209.00000000000003,Quad-core 1.2 GHz Cortex-A53,16:9,294.0,Wifi,"Gold, Silver, Blue, Black",,4.1,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / HSPA / LTE,True,5GB,16GB
LG,True,True,True,False,2015.0,Discontinued,489.0,254.3,161.1,7.8,IPS LCD,10.1,224.0,16:10,Android,7400.0,275.0,Quad-core 2.26 GHz Krait 400,16:10,224.0,Wifi,Brilliant Bronze,,4.0,Adreno 330,True,True,Qualcomm Snapdragon 800 (28 nm),GSM / HSPA / LTE,True,2GB,16GB
LG,True,True,True,False,2015.0,Discontinued,347.0,210.8,124.2,9.0,IPS LCD,8.0,189.0,16:10,Android,4200.0,330.0,Quad-core 1.2 GHz Cortex-A7,16:10,189.0,Wifi,"Black, White",,4.0,Adreno 305,True,True,Qualcomm MSM8926 Snapdragon 400 (28 nm),GSM / HSPA / LTE,True,5GB,32GB
LG,True,True,True,False,2015.0,Discontinued,143.0,117.7,58.7,16.6,IPS LCD,3.2,180.0,3:2,Android,1700.0,165.0,Quad-core 1.1 GHz,3:2,180.0,Wifi,"Navy, Burgundy",,4.1,No,True,True,,GSM / HSPA / LTE,True,1GB,4GB
LG,True,True,True,False,2015.0,Discontinued,138.9,129.9,64.9,10.9,IPS LCD,4.5,218.0,16:9,Android,1900.0,99.00000000000001,Quad-core 1.2 GHz Cortex-A53,16:9,218.0,Wifi,BLue,,4.0,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / CDMA / HSPA / EVDO / LTE,True,1GB,8GB
LG,True,True,False,False,2015.0,Discontinued,155.0,140.8,71.6,9.6,IPS LCD,5.0,196.0,16:9,Android,2540.0,143.0,Quad-core 1.3 GHz Cortex-A7,16:9,196.0,Wifi,"White, Titan, Gold",,4.0,No,True,True,,GSM / HSPA,True,1GB,8GB
LG,True,True,True,False,2015.0,Discontinued,139.0,142.7,72.6,9.9,IPS LCD,5.2,423.0,16:9,Android,2300.0,176.0,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),16:9,423.0,Wifi,"Metallic Gray, Ceramic White, Shiny Gold",,4.1,Adreno 405,True,True,Qualcomm MSM8939 Snapdragon 615 (28 nm),GSM / HSPA / LTE,True,5GB,8GB
LG,True,False,False,False,2015.0,Discontinued,125.0,108.0,58.0,19.5,TFT,3.0,133.0,4:3,,950.0,121.00000000000001,,4:3,133.0,No,Wine Red,,2.1,No,True,True,,GSM,True,,
LG,True,False,False,False,2015.0,Discontinued,125.0,108.0,58.0,19.5,TFT,3.0,133.0,4:3,,950.0,110.00000000000001,,4:3,133.0,Wifi,Titan,,2.1,No,True,True,,GSM,True,,
LG,True,True,True,False,2015.0,Discontinued,136.0,139.7,69.8,10.2,IPS LCD,5.0,294.0,16:9,Android,2540.0,165.0,Quad-core 1.2/1.3 GHz Cortex-A53,16:9,294.0,Wifi,"Metallic Gray, Ceramic White, Shiny Gold",,4.1,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / HSPA / LTE,True,1GB,8GB
LG,True,True,True,False,2015.0,Discontinued,155.0,149.0,76.2,9.8,IPS LCD,5.5,534.0,16:9,Android,3000.0,308.0,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57),16:9,534.0,Wifi,"Grey, White, Gold, Leather Black, Leather Brown, Leather Red",,4.1,Adreno 418,True,True,Qualcomm MSM8992 Snapdragon 808 (20 nm),GSM / HSPA / LTE,True,3GB,32GB
LG,True,True,True,False,2015.0,Discontinued,155.0,148.9,76.1,6.3,IPS LCD,5.5,538.0,16:9,Android,3000.0,330.0,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57),16:9,538.0,Wifi,"Grey, White, Gold, Leather Black, Leather Brown, Leather Red, White/Gold",,4.1,Adreno 418,True,True,Qualcomm MSM8992 Snapdragon 808 (20 nm),GSM / HSPA / LTE,True,3GB,32GB
LG,True,True,True,False,2015.0,Discontinued,165.9,154.4,79.3,9.4,IPS LCD,5.7,258.0,16:9,Android,3000.0,198.00000000000003,Quad-core 1.2 GHz Cortex-A53,16:9,258.0,Wifi,Black,,4.1,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / CDMA / HSPA / EVDO / LTE,True,1GB,8GB
LG,True,True,True,False,2015.0,Discontinued,163.0,154.3,79.2,9.6,IPS LCD,5.7,258.0,16:9,Android,3000.0,275.0,"Quad-core 1.2 GHz Cortex-A53 - H631, H635, H630D, MS631Octa-core 1.4 GHz Cortex-A7 - H540",16:9,258.0,Wifi,"Metallic Silver, Floral White",,4.1,"Adreno 306 - H631, H635, H630D, MS631Mali-450MP4 - H540",True,True,"Qualcomm MSM8916 Snapdragon 410 (28 nm) - H631, H635, H630D, MS631Mediatek MT6592M - H540",GSM / HSPA / LTE,True,1GB,8GB
LG,True,True,True,False,2015.0,Discontinued,135.0,138.7,71.9,10.0,IPS LCD,5.0,294.0,16:9,Android,2610.0,242.00000000000003,Quad-core 1.2 GHz Cortex-A7,16:9,294.0,Wifi,"White, Pink, Yellow, Navy",,4.0,Adreno 305,True,True,Qualcomm Snapdragon 400 (28 nm),GSM / HSPA / LTE,True,5GB,16GB
LG,True,True,True,False,2015.0,Discontinued,45.0,,,,P-OLED,1.3,348.0,,Proprietary,700.0,352.0,Quad-core 1.2 GHz Cortex-A7,,348.0,Wifi,Silver,Push-to-TalkMP3 playerPhoto/video viewerVoice dial/commands,4.0,Adreno 305,True,True,Qualcomm Snapdragon 400 (28 nm),GSM / HSPA / LTE,True,1GB,4GB
LG,True,False,False,False,2014.0,Discontinued,63.0,46.5,37.9,10.0,IPS LCD,1.65,240.0,,Android,400.0,99.00000000000001,Quad-core 1.2 GHz Cortex-A7,,240.0,No,"Black Titan, White Gold",MP3 playerPhoto viewerVoice dial/commands,4.0,Adreno 305,True,True,Qualcomm Snapdragon 400 (28 nm),No cellular connectivity,True,,4GB
LG,True,True,True,False,2015.0,Discontinued,137.0,139.8,69.9,10.1,IPS LCD,5.0,294.0,16:9,Android,2540.0,154.0,Quad-core 1.2 GHzQuad-core 1.3 GHz Cortex-A7 - H502 model,16:9,294.0,Wifi,"Black, White, Gold",,4.1,Mali-400MP2 - H502 model,True,True,Mediatek MT6582 - H502 model,GSM / HSPA / LTE,True,1GB,8GB
LG,True,True,True,False,2015.0,Discontinued,124.4,133.3,66.1,10.0,IPS LCD,4.7,312.0,16:9,Android,2100.0,132.0,"Quad-core 1.2 GHz Cortex-A53 - H440N, H445Quad-core 1.3 GHz Cortex-A7 - H420",16:9,312.0,Wifi,"Titan, Gold, White",,4.1,Adreno 306Mali-400MP2,True,True,"Qualcomm MSM8916 Snapdragon 410 (28 nm) - H440N, H445Mediatek MT6582 - H420",GSM / HSPA / LTE,True,1GB,8GB
LG,True,True,True,False,2015.0,Discontinued,140.0,129.9,64.9,10.9,IPS LCD,4.5,218.0,16:9,Android,1900.0,132.0,Quad-core 1.2 GHz Cortex-A53,16:9,218.0,Wifi,"Titan, Gold",,4.1,Adreno 306,True,True,Qualcomm MSM8916 Snapdragon 410 (28 nm),GSM / HSPA / LTE,True,1GB,8GB
LG,True,True,True,False,2015.0,Discontinued,128.0,122.7,64.0,11.9,TFT,4.0,233.0,5:3,Android,1900.0,99.00000000000001,Dual-core 1.2 GHz Cortex-A7,5:3,233.0,Wifi,"Dark blue, White",,4.0,Adreno 302,True,True,Qualcomm MSM8210 Snapdragon 200 (28 nm),GSM / HSPA / LTE,True,,4GB
